,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-19.48665850882918,17.427498387948816,-7.351368388208221,19.3218945865025,386.5923725418284,366.60758643147994,367.4380109211825,3.508845488893843e-09,0.0003778068561291346,0.06895449634796551,0.0534875309574083,0.0,0.0,0.0,0.06675531057704276,-6888.195332898249,13778.390665796498,13783.493165152273,4918.289439641913,AB_Q_WOB,0.46012370179665546,sub13
