,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-23.337736448743083,3.6568335263707623,18.39118080634183,40.498089765662755,404.9441168163158,457.9815683999298,450.73924502666205,0.00034930106819834427,0.6091517127046211,0.0018016743885444868,0.002891508311533498,2.9536687176087144e-302,0.0,0.0,0.07492952384767182,-7179.972906916538,14369.945813833076,14395.354356763604,10191.448749410432,SR_Q_D_alphaCCC_relevant_WOB,0.24695309332016963,0.043958231567973106,-0.2854246342026582,0.8136023065513406,0.5412677623263378,sub42
