,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-0.08047656939173996,-0.002202107602566058,0.0403456541779193,0.04294194792886523,5.811644335353332,5.776028829588752,5.743619122387499,3.9000481953629024e-33,0.7936634056303273,1.862397715457529e-06,0.06070890381149001,0.0,0.0,0.0,0.15010685201417595,610.857254482544,-1215.714508965088,-1200.2553540602755,0.022509108911348014,SR_Q_D_E_WOB,0.9060337483646028,0.6553343366980108,0.0001,sub23
