,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,640.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,2,460.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.16689462545424338,0.5,0.5,0.8331053745457566,0.16689462545424338,0.0,0.0,-0.8331053745457566,0.8331053745457566
2,3,411.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.2780816188974624,0.7219183811025376,0.5,-0.5,0.0,0.0
3,4,327.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8331053745457566,0.8331053745457566,0.16689462545424338,0.49505451302159365,0.5049454869784064,0.16689462545424338,-0.16689462545424338,0.0,0.0
4,5,366.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4998897890236398,0.9442923679889756,0.05570763201102437,0.4998897890236398,0.5001102109763602,0.0,0.0,0.5001102109763602,-0.5001102109763602
5,6,426.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.16693141269348455,0.5099011272053195,0.49009887279468045,0.8330685873065155,0.16693141269348455,0.0,0.0,-0.8330685873065155,0.8330685873065155
6,7,341.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7219306602875669,0.5002206482195038,0.49977935178049615,0.2780693397124331,0.7219306602875669,0.0,0.0,-0.2780693397124331,0.2780693397124331
7,8,320.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9071834433967694,0.500004917181222,0.499995082818778,0.09281655660323057,0.9071834433967694,0.0,0.0,-0.09281655660323057,0.09281655660323063
8,9,368.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9690188310995025,0.500000109580178,0.499999890419822,0.030981168900497492,0.9690188310995025,0.0,0.0,-0.030981168900497492,0.030981168900497513
9,10,323.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9896588188404336,0.5000000024420119,0.499999997557988,0.010341181159566365,0.9896588188404336,0.0,0.0,-0.010341181159566365,0.010341181159566393
10,11,343.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9965482248872394,0.5000000000544206,0.49999999994557937,0.003451775112760613,0.9965482248872394,0.0,0.0,-0.003451775112760613,0.0034517751127606244
11,12,466.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5000000000012128,0.5000000000012128,0.49999999999878725,0.0011521654291929227,0.9988478345708071,0.4999999999987872,-0.49999999999878725,0.0,0.0
12,13,406.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5111169045926675,0.8331053745461614,0.1668946254538386,0.48888309540733255,0.5111169045926675,0.0,0.0,-0.48888309540733255,0.48888309540733255
13,14,461.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8368160778021643,0.5074233070918719,0.49257669290812806,0.16318392219783578,0.8368160778021643,0.0,0.0,-0.16318392219783578,0.16318392219783573
14,15,545.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.49983457040206775,0.5001654295979322,0.49983457040206775,0.05446903915072439,0.9455309608492757,-0.5001654295979322,0.5001654295979323,0.0,0.0
15,16,384.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.16694984407581526,0.16694984407581526,0.8330501559241847,0.49007127055266825,0.5099287294473318,0.8330501559241847,-0.8330501559241847,0.0,0.0
16,17,383.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7219368124848683,0.7219368124848683,0.2780631875151317,0.49977873666007316,0.5002212633399268,0.2780631875151317,-0.2780631875151317,0.0,0.0
17,18,319.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.50000493088928,0.9071854969340981,0.09281450306590192,0.49999506911072,0.50000493088928,0.0,0.0,-0.49999506911072,0.49999506911072
18,19,498.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.1668929795764043,0.5090741945884738,0.4909258054115263,0.1668929795764043,0.8331070204235957,0.0,0.0,0.8331070204235957,-0.8331070204235957
19,20,422.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5002022198925292,0.5002022198925292,0.4997977801074707,0.7219178317262067,0.2780821682737934,0.4997977801074708,-0.4997977801074707,0.0,0.0
20,21,445.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8331728733722028,0.8331728733722028,0.16682712662779725,0.504945474735466,0.495054525264534,0.1668271266277972,-0.16682712662779725,0.0,0.0
21,22,365.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4998897892964757,0.9443148983716922,0.05568510162830771,0.5001102107035243,0.4998897892964757,0.0,0.0,-0.5001102107035243,0.5001102107035242
22,23,432.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5099016292985386,0.5099016292985386,0.4900983707014614,0.1669314126024149,0.8330685873975852,0.49009837070146145,-0.4900983707014614,0.0,0.0
23,24,443.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5074224872843223,0.8364104319720893,0.16358956802791064,0.4925775127156778,0.5074224872843223,0.0,0.0,-0.4925775127156778,0.49257751271567773
24,25,303.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5074969608306097,0.5074969608306097,0.49250303916939037,0.1644170789837317,0.8355829210162683,0.4925030391693903,-0.49250303916939037,0.0,0.0
25,26,378.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5074785196152576,0.8356077794854961,0.16439222051450392,0.49252148038474247,0.5074785196152576,0.0,0.0,-0.49252148038474247,0.4925214803847424
26,27,406.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8356016240060379,0.5074790735902607,0.4925209264097393,0.16439837599396218,0.8356016240060379,0.0,0.0,-0.16439837599396218,0.16439837599396212
27,28,365.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.5001666723633591,0.5001666723633591,0.49983332763664096,0.054874410773596394,0.9451255892264037,-0.5001666723633591,0.5001666723633591,0.0,0.0
28,29,452.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5099196956752199,0.16695025889755616,0.8330497411024439,0.49008030432478017,0.5099196956752199,0.0,0.0,-0.49008030432478017,0.4900803043247801
29,30,380.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8364164623344283,0.49257793270841005,0.5074220672915899,0.1635835376655716,0.8364164623344283,0.0,0.0,-0.1635835376655716,0.16358353766557165
