,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-20.411934225589917,30.122973642414102,5.595719401142233,36.20728784285231,361.65160897856197,364.26175432991,371.892705339567,0.000293082619503745,4.419855474249127e-06,0.3916045615412046,0.01159570182107302,2.594093926799204e-277,2.6172176771842153e-288,2.916800866122725e-303,0.03476649187587377,-7074.167986502826,14158.335973005653,14183.595251120432,12231.43392900169,SR_Q_D_alphaCCC_relevant_WOB,0.7848425616183401,0.8495488716880482,-0.9082562069120517,0.27315529960102175,0.8959444268432167,sub08
