,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-0.024637277288913934,0.00248485248543414,0.04166234126993082,0.03389837164230586,5.811369975882011,5.772969277429492,5.74321990802122,1.8361378495211175e-08,0.7747758368576949,1.82490444628935e-06,0.1483606739195314,0.0,0.0,0.0,0.07398615493841132,573.5292978200732,-1141.0585956401465,-1125.7069791306535,0.023094148425313803,AB_Q_alphaCCC_WOB,1.0,-0.3709541056854414,1.0,sub23
