,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-0.25170560684532106,-0.0075192179100678335,0.04141423792968636,0.0682975542192264,6.012696864437474,6.0111675490324075,6.103169130274154,7.8857577082384765e-25,0.6042754581607982,0.0007689089158452599,0.12682966075552327,0.0,0.0,0.0,0.12384791196893474,142.1849301622051,-280.3698603244102,-270.1176857778119,0.04658530170227785,SR_Q_D_WOB,0.304665125430694,0.9722308537650106,sub48
