,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-82.89542065163944,13.473174891977484,15.407171698623703,56.75112062391859,418.44553064139586,446.5844933054567,493.3123758004071,1.0709068002832181e-16,0.03578781329787604,0.005393725468539373,0.012372901012839086,0.0,0.0,0.0,0.14584971795902102,-7509.789400805203,15029.578801610405,15055.241289368705,9495.67418532582,SR_Q_D_E_alphaCCC_WOB,0.2754615848403607,0.867130625807053,0.6086422873634213,-0.02534369350759824,0.4632147019300034,sub15
