,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-50.89194133923208,13.939008091247882,23.102812851483165,46.079176385837684,403.8484322776497,406.3236972839869,402.6519432971204,3.3545897818067495e-28,0.012226407390297227,1.348826806164197e-06,0.004956126584746144,0.0,0.0,0.0,0.1262467996401756,-7303.660348766332,14613.320697532665,14628.710993063041,7025.738841222186,SR_Q_D_E_WOB,0.7367645765201069,0.949161544972818,0.01352714064330857,sub35
