,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-47.26089844624337,0.027876102381829956,0.17512688259998171,-0.1262608456689973,5.961143972339124,6.047384510672676,6.010361989778236,9.772158407302518e-05,0.26901988164799007,1.9712513081169488e-11,0.06149552179662735,0.0,0.0,0.0,0.04716860077460583,-769.1774195347264,1544.3548390694527,1559.7998763011528,0.19622788668839541,SR_Q_D_E_WOB,0.0003608828837128741,0.0600833868819764,0.001389201936868384,sub07
