,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-25.31713589108033,17.716999752885542,37.784921204981856,11.93357767741633,370.4812144986047,368.52304011357944,380.26815790729563,8.908824953023624e-06,0.00022729823011392782,2.734966195688604e-20,0.27129856960907606,0.0,0.0,0.0,0.09983552220633152,-6938.749219871799,13885.498439743598,13905.937957595886,4914.515521511302,SR_Q_D_alphaCCC_WOB,0.18526195608023485,0.07390404273548479,-0.5686209407882301,0.6717466562934802,sub04
