,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-0.050321480249970546,-0.00026272747123579077,-0.04123291737569866,0.0012095905877840818,5.959119437937675,6.0403854325682484,5.9795369471065385,6.85064571663011e-15,0.9804860708062682,6.537439838334396e-06,0.9598463767029278,0.0,0.0,0.0,0.1014428754979616,510.0418971683366,-1012.0837943366732,-991.4590877867507,0.02642157800722374,AB_Q_E_alphaCCC_WOB,0.7345988011710968,0.2431464527794456,-0.12078118146981032,0.4224324874448198,sub40
