,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-20.60691098639219,17.843813393262913,-7.259727419924515,20.567961250314482,386.25110338132504,366.0797325021266,367.32248564785533,7.312559145042145e-10,0.00024693559511742105,0.0721441821432261,0.03960452150486471,0.0,0.0,0.0,0.06911471320359563,-6886.657523969366,13781.315047938731,13801.72504536183,4905.855160530473,AB_Q_E_alphaCCC_WOB,0.3328032751347613,0.16801468471241693,-0.11028193870534131,0.5592918311133613,sub13
