,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-37.51097351513174,-12.329645393679847,8.405363046539089,23.751457063367063,493.09586773856523,513.0069642024176,500.549228575965,2.67866018538344e-07,0.08032307464052389,0.16462473965882235,0.25997444677439274,0.0,0.0,0.0,0.03662160869853537,-7778.92201356102,15563.84402712204,15579.298483513754,11554.042635571288,SR_Q_D_E_WOB,0.5079638593747856,0.6683050936541872,1.0,sub46
