,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-14.3899776794668,8.117549592936292,14.474439613876871,53.40410853988801,415.86930230640655,410.4592524545519,388.2081559985895,1.7212969053361965e-07,0.13187402911514862,0.0016332507757653124,0.08800041236975356,0.0,0.0,0.0,0.050226867475679504,-7446.542157396172,14895.084314792344,14900.238148593922,6677.1209554495135,AB_Q_WOB,0.8338966860101653,sub10
