,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-46.17470454545274,-7.828441555682088,-7.4562434788020155,-7.460527622948625,430.13247825327437,426.6045870824688,411.9562887445376,1.443581802837769e-18,0.26955951772796394,0.22394148265452093,0.4874958632682014,0.0,0.0,7.0589612148e-313,0.06937857640364231,-7782.831854294628,15573.663708589256,15594.263375933784,11849.836270798545,SR_Q_D_alphaCCC_WOB,0.8241960729726012,0.9134382761589437,-0.9616992745506775,0.8658559058174744,sub11
