,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-0.059505608147529934,0.06524846679218466,0.016964973565661567,0.04840479472464776,5.86583931398236,5.872662902520343,5.892491384109152,0.00011627547500446921,7.333441047637074e-06,0.24174180292036518,0.12756268000504836,0.0,0.0,0.0,0.03351767187780186,-15.815543872270382,33.631087744540764,38.682943367496655,0.06017544842909339,SR_Q_WOB,0.36093842602412446,sub08
