,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-0.04071858721119834,-0.007225451934978894,0.02634195375401227,0.10984725877807765,5.991534315813675,6.019240080974448,6.064325901861968,1.0553756850498576e-05,0.7159577920685909,0.1227310391853729,0.01035277663986082,0.0,0.0,0.0,0.032481137468358456,-290.5688874853929,589.1377749707858,609.7531101771012,0.09222646006884799,AB_Q_E_alphaCCC_WOB,0.7101487760083819,0.317333484180368,-0.9616982585665654,1.0,sub20
