,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-0.06906562912137751,-0.005439170670764493,0.04446447071581325,0.11456743615161646,6.014885013878169,6.011464936921888,6.1080276623379754,3.678274863262422e-15,0.709462673795338,0.0003709979790273503,0.010757467853856112,0.0,0.0,0.0,0.09259697162162095,113.71423700155492,-223.42847400310984,-213.13492964420456,0.04895006388044355,AB_Q_E_WOB,0.6222866030654903,1.0,sub48
