,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-0.07203577926656778,-0.008018055712679092,0.06660502193554123,-0.004624903718250195,5.923803075248876,5.89370098799507,5.896283930860276,1.4223745850858226e-06,0.535123987264557,1.0692508110628401e-09,0.9025792218013359,0.0,0.0,0.0,0.05447609538398568,299.0813083391024,-594.1626166782048,-583.9217279334198,0.03610094724637326,AB_Q_E_WOB,0.03474454082514733,0.22795427402434115,sub12
