,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-0.13134499153786128,-0.03848253387836066,-0.00269988287083478,0.052525274862363025,6.0732390813862835,6.023508709092608,5.9928350801025685,1.489680055545274e-06,0.09924928904273045,0.9078617654590195,0.48891451115070517,0.0,0.0,0.0,0.0268269275832973,-691.4382833940774,1390.8765667881548,1411.4887733279047,0.17276654873372047,SR_Q_D_alphaCCC_WOB,0.3093273541887649,0.0007080185152181631,-0.32483630732983215,0.3222032209424718,sub28
