,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-38.3776799557542,-2.8020352865198674,-14.701633201792397,14.625028496675682,445.7862607497113,433.6817766418926,407.0729504120836,7.575548137537811e-16,0.5092800189812101,0.000550151322948906,0.28967665550511146,0.0,0.0,0.0,0.09907115212248274,-7341.839176315347,14693.678352630694,14719.443610805381,5719.857144979329,SR_Q_D_E_alphaCCC_WOB,0.5831203406871643,0.551912804934101,0.3996075443229423,-0.8547787601273751,0.8491853358538543,sub28
