,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-0.0770051529295355,-0.018228308388845843,-0.014984527206718334,0.1884946416766049,6.003162045098538,5.975994323667809,5.945482925815105,3.25588954642633e-41,0.04035693960574091,0.04860315912440385,1.2358682421813617e-05,0.0,0.0,0.0,0.1723787561326895,742.2907187924197,-1476.5814375848395,-1455.9974997139818,0.01817405964288144,SR_Q_D_alphaCCC_WOB,1.0,0.896012321071897,-0.11293993005481928,1.0,sub02
