,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-8.505113188144902,-0.9232824227856042,13.092746351406603,13.470461371965039,338.47578865025514,326.65003231885146,316.3496837653662,9.099419922281988e-09,0.7531739423687606,9.09151595900238e-06,0.09153240053787856,0.0,0.0,0.0,0.06903908905155509,-6870.951210718609,13747.902421437218,13763.361576342031,2737.4585577251705,AB_Q_alphaCCC_WOB,1.0,-0.674007788906386,1.0,sub23
