P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
-0.07331059039818585,0.04836035363767988,0.012876411599573534,0.052345966312122405,5.8854257690778615,5.927892125266276,5.949401827143972,3.789572751369211e-40,6.544113439710953e-10,0.0530643256221874,0.11325545096823462,0.0,0.0,0.0,0.21193293972055693,909.747818361808,-1815.495636723616,-1805.2147306374136,0.013847747132418022,SR_Q_D_WOB,0.8837237128049007,0.7690515388771411,sub01
-0.07700754258707798,-0.01822415525797849,-0.014983622703768434,0.18849619706124354,6.003157071002378,5.975986321652168,5.94547620625704,3.256020158949357e-41,0.04040138877853327,0.048616767691476034,1.2356654980231173e-05,0.0,0.0,0.0,0.1723787037838872,742.2906786589489,-1480.5813573178978,-1470.2893883824688,0.01817406079234301,SR_Q_D_WOB,1.0,0.8969074556742586,sub02
-0.03553009581309571,0.04583546227652918,0.0924388579713877,0.037064742628330934,5.901242435744917,5.89712010376237,5.92573811805315,9.037225613875498e-05,0.00010426998821217436,3.372501953725021e-20,0.16331575407769944,0.0,0.0,0.0,0.10007493729192596,417.6917339637448,-831.3834679274896,-821.1637090013451,0.029588192487535307,SR_Q_D_WOB,0.43969094071694576,0.07264214065124397,sub04
-0.1468287893298537,0.03984816703436411,-0.016172706655878083,0.033158150242853617,5.93953426330526,5.893045029436742,5.895393303345769,1.8479506895135024e-29,0.0011455187348619578,0.11717056035270924,0.19490723362446052,0.0,0.0,0.0,0.13369351762518722,365.7154303061959,-727.4308606123918,-717.2258619008426,0.032068604682091925,SR_Q_D_WOB,0.5096030381907076,0.7617580732943775,sub13
-0.08036958268456372,-0.056824916205891765,-0.0324379193369064,0.054447340511015074,6.077175436382046,6.028417117374591,6.044546826878886,4.830634993459058e-13,3.543816805012893e-06,0.0018874564051011085,0.01291098496352405,0.0,0.0,0.0,0.0958554082194496,358.4492406048858,-712.8984812097716,-702.7283526218663,0.03211941654695211,SR_Q_D_WOB,0.6098128357033175,0.7641124829831557,sub14
-0.1259621500101853,0.01829313348782351,0.032385591935302986,0.1113896991004646,6.025908027830835,6.0923061151873865,6.1755708548990595,6.468304696700367e-19,0.15642763154752315,0.003590185809055915,0.014473030673283503,0.0,0.0,0.0,0.1492654571204317,265.8929558851712,-527.7859117703424,-517.5209166670223,0.0382877147784086,SR_Q_D_WOB,0.5010710283417249,0.8896647784915113,sub15
-0.1432012360563994,0.06928192020118201,0.035235665158129585,0.05401862007170671,5.886392052994058,5.847652957580409,5.971181511149137,1.441394374066336e-29,2.684380844309593e-06,0.004502506846392146,0.09512394782844638,0.0,0.0,0.0,0.1545000241581691,139.82774375099098,-275.65548750198195,-265.4357285758374,0.04659072593694612,SR_Q_D_WOB,0.7091592478363563,0.8990928390465281,sub16
-0.14703875512430245,0.02748019828347176,0.05532084452607966,-0.010790605093427386,5.88081351265479,5.84808779656664,5.911133512276648,1.9233074669308543e-29,0.043194761124337455,1.6616878167531704e-06,0.7664818854724649,0.0,0.0,0.0,0.13097895149828045,225.0716929828634,-446.1433859657268,-435.88960434792915,0.04078511800085337,SR_Q_D_WOB,0.5727623699988874,0.8123300206782489,sub33
-0.2369346029195501,0.005044204178687561,-0.030223810443510163,0.07441616084930325,5.9963820205149565,6.032744411788468,6.035411041542663,1.5421461398045596e-18,0.6785426345962757,0.003225487987071816,0.01626044234071431,0.0,0.0,0.0,0.08314775708077217,369.29677323657074,-734.5935464731415,-724.3510415666524,0.03224219485972536,SR_Q_D_WOB,0.14847737877675599,0.4505989269697678,sub34
-0.13540415194460315,0.03160494645344872,0.05597603418946927,0.0961112068206298,5.980206537973197,5.985335598622624,5.9795295115494635,1.0523714775752068e-30,0.013976757985650266,4.258615475589293e-07,0.011297378227939515,0.0,0.0,0.0,0.13303144179922433,276.1059034666587,-548.2118069333173,-537.9516099130661,0.03762824888748024,SR_Q_D_WOB,0.6504914824832847,0.9685385974950548,sub35
