,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-0.11251473689797625,0.033132855599375566,0.05105299769818651,0.09653771651551613,6.054655287734491,5.970305231139803,5.951463925601237,3.327028584861908e-35,0.007615053850391334,4.024216852200901e-05,0.012538504773958774,0.0,0.0,0.0,0.16565039789289548,130.30753037946624,-254.6150607589325,-239.2319796608903,0.0474993889903942,SR_Q_D_E_WOB,1.0,0.9088359354864998,0.11368384300186926,sub26
