,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,0.04309970856126738,0.07013124578247393,0.08246352844730108,-0.10060039916408242,5.8317894443061125,5.8359071603545525,5.8996231788627265,0.0025563118512225195,0.012889138129321954,0.00047741385918481985,0.10115911183156018,0.0,0.0,0.0,0.024165815396930412,-700.1132246799468,1408.2264493598936,1428.8323912155126,0.17542899323108813,SR_Q_D_alphaCCC_WOB,0.6148337082526737,0.0001,-0.7404817820928138,0.027388447100076787,sub04
