,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-20.091776233554217,3.810032924661151,5.131586743997785,-10.682464079224452,325.19656222262705,339.2812837639558,334.87181037648315,7.749159831662343e-11,0.260825642293424,0.07742784719492983,0.1769742627223316,0.0,0.0,0.0,0.043969317795592544,-6862.3122226018795,13730.624445203759,13746.085946608495,2678.1168989468224,SR_Q_D_E_WOB,0.6444312481057751,1.0,0.0001,sub17
