P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
-0.05624399729523071,0.03979829052673349,-4.930427620976341e-05,0.0700485826342904,5.891587577890457,5.918548744194883,5.954214379126303,1.5636847949607815e-06,0.01990378391158228,0.997324262828114,0.339514138849652,0.0,0.0,0.0,0.034018789480144467,-98.63489229316271,203.26978458632541,218.72188895910298,0.06834713271464646,SR_Q_D_E_WOB,0.9056085399558814,0.8317014710019262,0.4520293433854464,sub01
-0.07816533352419827,-0.044997773073805265,-0.027205095687839083,0.1923726127316029,6.017374263248112,6.002372595973856,5.93845758024467,8.226060507930636e-13,0.0097711383477054,0.06793020080279713,0.02320603776662301,0.0,0.0,0.0,0.06119748030405647,-119.81542950534708,245.63085901069417,261.0970479163844,0.07059389560795931,SR_Q_D_E_WOB,1.0,0.8934305914014133,1.0,sub02
-0.0027587753336925647,0.047710800427363836,0.07989904466577966,-0.10383724035077156,5.861484346287923,5.869533205546903,5.92543937811494,0.9092938830964492,0.08247815406565799,0.0007404974334626824,0.0920106010339583,0.0,0.0,0.0,0.017150358690202986,-704.683518731164,1415.367037462328,1430.8214938540423,0.17669018548571705,SR_Q_D_E_WOB,0.6604584454019325,0.8539604539141932,0.5781661868638514,sub04
-0.17059646839471732,0.01812828080377904,-0.007273159238366632,0.04626557422651889,5.931961340377801,5.880274739471191,5.891094632599902,5.774642163781647e-20,0.2068460001512476,0.5546374019005862,0.12162549568368833,0.0,0.0,0.0,0.0818283318804327,127.86879013390579,-249.73758026781158,-234.28312387609742,0.0479163561875423,SR_Q_D_E_WOB,0.3829944503136693,0.6904563839612101,0.5177248126438065,sub13
-0.07825787163691014,-0.052964882368686086,-0.027403951530821785,0.055329033530192806,6.073575028221573,6.020969893289897,6.036212184620359,4.5036812962508366e-14,5.763544600334022e-06,0.006214545248455382,0.008413083058866464,0.0,0.0,0.0,0.0944568671412429,393.41235334065317,-780.8247066813065,-765.3773118856343,0.03155686786993983,SR_Q_D_E_WOB,0.6049281680876749,0.8299127239928479,0.8957120769942242,sub14
-0.12003162887751055,0.014062257536896994,0.04956708801419352,0.10153398206076007,6.016634809317905,6.067635928899561,6.167527354505151,2.415962893412457e-08,0.4826252804808674,0.00414405796764106,0.13514316006877716,0.0,0.0,0.0,0.06850377826471721,-301.63152461635013,609.2630492327003,624.7104440283725,0.0940445927142302,SR_Q_D_E_WOB,0.5114915313468409,0.9074673701925642,0.4871719873510944,sub15
-0.14126188804309395,0.055793698379494834,0.02978343544811418,0.08145788773342766,5.8917056402397225,5.861676196170277,5.980713836153673,4.4981037402229946e-33,7.050907196462367e-05,0.013859353252826258,0.01035384183824003,0.0,0.0,0.0,0.15916893778610708,151.31971895704078,-296.63943791408155,-281.19440068238134,0.04615263824351038,SR_Q_D_E_WOB,0.7563030574356512,0.7776547239255903,0.0001,sub16
-0.120108966750945,0.01764581607246657,0.05092437350885778,0.008764157518694193,5.881092836161961,5.842298569485835,5.9079476126183375,8.109362909505848e-20,0.24696787194307224,0.00010618938349491673,0.834393029167991,0.0,0.0,0.0,0.08594674947962344,47.40531411387042,-88.81062822774084,-73.35147332292841,0.05436341952751774,SR_Q_D_E_WOB,0.6700701190501336,0.8046873644343683,0.10148365055368523,sub33
-0.255525824039875,0.003330047147548504,-0.03783631472801991,0.06964973473376396,6.0018269763028025,6.040142767749783,6.036564579612175,9.038635564176426e-18,0.7832578158761996,0.00024209687885973032,0.02486715694712593,0.0,0.0,0.0,0.0780201949039746,358.00176642918836,-710.0035328583767,-694.5537823499805,0.033376965967422366,SR_Q_D_E_WOB,0.11327431374512915,0.3716921208886074,0.2991758966529481,sub34
-0.1267051546791327,0.02892364856696257,0.05477125891771799,0.0958369123652592,5.9822513930090295,5.988737886974717,5.9816081866687565,4.4123829647544875e-31,0.022791186599167783,6.112744827599187e-07,0.010378720706524038,0.0,0.0,0.0,0.13116779580739235,278.025368061333,-550.050736122666,-534.5939295545684,0.03788074834327365,SR_Q_D_E_WOB,0.7135355109691724,0.9375205307574772,0.057792601305359084,sub35
-0.253968692393289,-0.020350462651414918,0.04660742432208609,-0.01753339419118316,6.186388845535069,6.209313682571755,6.131293733544243,1.683782446924533e-15,0.4889568055649918,0.06541659485622574,0.8696952216491367,0.0,0.0,0.0,0.05597684096501465,-781.8719898202113,1569.7439796404226,1585.1772011813862,0.20115749153714868,SR_Q_D_E_WOB,0.4992711755225602,1.0,0.0001,sub36
-0.21535912183316816,0.04762204664418157,0.042508379584294695,-0.00313399577238932,5.966026138017835,5.9557947155945445,5.9290882307327895,2.6014222203064428e-33,0.0003219333716299705,0.00016436365951219296,0.9072022671022552,0.0,0.0,0.0,0.14458910551302628,241.3194849334518,-476.6389698669036,-461.17512379616267,0.04015779294661982,SR_Q_D_E_WOB,0.3738257000868985,0.7500260645411725,0.1959874960575664,sub37
-0.19929498797362197,0.014460006579641109,0.006473008962714674,-0.05261651671394185,5.9610094562795455,5.977349771597702,5.980785570524287,2.825500031787658e-06,0.4807919738303974,0.7128437899120567,0.19540946783910992,0.0,0.0,0.0,0.02195325677885496,-297.0725087450396,600.1450174900792,615.5087748498129,0.09461362470260913,SR_Q_D_E_WOB,0.21050607614142786,0.6616346347669579,0.10705307925226637,sub38
-0.2492078412955587,0.003387719598721195,0.0885535984530268,0.09411081812509113,5.944036588906993,5.899687884998193,5.840021887529195,9.783480721704835e-86,0.7773971817075449,3.0568838461721576e-17,0.01015137795685022,0.0,0.0,0.0,0.3203853199347634,350.1061024790747,-694.2122049581494,-678.7671677264493,0.033764059871688006,SR_Q_D_E_WOB,0.5760430785409782,0.9817552673140991,0.0001,sub39
-0.10785453223992893,0.0011258603461309637,-0.04203547173712244,0.00026823081686561107,5.959935017743025,6.037426701462843,5.978330424134718,8.36999848079244e-21,0.9149413383331608,3.4216469868495837e-06,0.9909980114751404,0.0,0.0,0.0,0.12019069178391427,523.5574418152023,-1041.1148836304046,-1025.6463537179627,0.02587030878184242,SR_Q_D_E_WOB,0.4166772536800898,0.371477261909786,0.0001,sub40
-0.12397090414032265,-0.020680772939114328,-0.02570218830183088,0.058640797998984924,6.041201692215033,6.056425892654693,6.012988072627829,5.535178701977231e-47,0.04089993310900862,0.003245362778319141,0.05377621390495199,0.0,0.0,0.0,0.18274976198137505,566.6264364054753,-1127.2528728109505,-1111.793717906138,0.024122351901861447,SR_Q_D_E_WOB,0.6860681027519597,0.7901346826839253,0.16983768228837182,sub09
-0.12716400165476746,0.024544334547475292,0.033410862064724815,0.20010216424232974,6.012534300571941,5.997748040047977,5.9469817641180285,8.384037066228038e-15,0.04483158894171855,0.0013817177700629474,0.004871456542512723,0.0,0.0,0.0,0.0778940057445604,338.2114297939713,-670.4228595879426,-654.9613581832061,0.03450173715143539,SR_Q_D_E_WOB,0.33811348429818494,0.5405019972057526,1.0,sub10
-0.09803386405178567,0.012653409176811459,-0.09177230445796714,-0.09719014368224166,6.033273847374394,6.0351226935331646,5.937126584028777,0.0006211089142650156,0.7486520425344341,0.007279721211969702,0.10477952275687064,0.0,0.0,0.0,0.02162124700163948,-1170.6253508724192,2347.2507017448384,2362.7004522532347,0.3678203424020519,SR_Q_D_E_WOB,0.8620976129679503,1.0,0.4903638035696354,sub11
-0.12712873518325565,0.020353027137869958,0.07658342413388584,0.02554481262406449,5.8969079957503965,5.87929548774361,5.856075715453348,9.990968708012813e-08,0.28018952806546565,2.303561873501774e-06,0.6417846895616469,0.0,0.0,0.0,0.04343728309164519,-212.19147870261241,430.38295740522466,445.8138102133371,0.08186682312003041,SR_Q_D_E_WOB,0.4143785604398006,1.0,0.0001,sub12
-0.05920226637261267,0.012052766178343277,0.012366616328688448,-0.03225261202277785,5.775362775475325,5.816212543745779,5.801411623623404,3.005823374003574e-11,0.21890047711352206,0.1412467053667313,0.15885492467254655,0.0,0.0,0.0,0.04422088999565088,613.9875390293963,-1221.9750780587926,-1206.513576654056,0.022415946441703718,SR_Q_D_E_WOB,0.6472862714029668,1.0,0.0001,sub17
33.54743657160079,0.04385280027475917,-0.04115270876926755,-0.8653324717543509,6.039638968262182,5.927269783437356,5.981786273786463,3.380175351074472e-09,0.4802904870924981,0.4486171989311529,2.438489657796329e-15,0.0,0.0,0.0,0.06987585501040605,-1735.7698079918598,3477.53961598372,3492.96572570784,0.9126472367185768,SR_Q_D_E_WOB,0.0001,0.7911489798725394,0.016316935017586954,sub18
