,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-4.908294754332904,2.1717586254838324,-10.361956011717034,-2.957092173811885,369.9570897061814,356.4452391553798,383.3842541255458,0.06507716685380041,0.47300174403281525,0.0006304028676509405,0.7346385100653781,0.0,0.0,0.0,0.052547576988598355,-6943.812366219392,13891.624732438784,13901.940203407285,2916.1806604114126,AB_Q_E_WOB,0.4785976910504622,1.0,sub25
