,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-0.14551602252094706,0.03116910070197984,0.07620221899932333,0.032598666259437525,5.896297274481961,5.888357288357915,5.85710668952091,1.3851180752918036e-06,0.10806718187718115,2.7079483537551895e-06,0.5533061010448361,0.0,0.0,0.0,0.03957245858281988,-214.74385184908647,435.48770369817294,450.9185565062853,0.08219759175776128,AB_Q_alphaCCC_WOB,0.03381452379733469,-0.21399818090892497,0.05914840725923208,sub12
