,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-0.11133202096235273,0.0020018360343483366,-0.040671939644318686,-0.0026914193698662214,5.958525954431967,6.03523238367392,5.9775878695006135,8.695607981601363e-20,0.8495406487935399,7.265858233034242e-06,0.9100464205649421,0.0,0.0,0.0,0.11698985492180536,521.2296496188987,-1038.4592992377975,-1028.1469459628363,0.025964427629788255,SR_Q_D_WOB,0.3831069467857358,0.3749047390578551,sub40
