,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-0.05350665126584876,0.036349533253272864,-0.01018811608886884,0.05144146857242582,5.717908007696254,5.728207497424924,5.721317701438018,2.2246781729003393e-28,1.2787110287297375e-08,0.10881288982550591,0.06162930402084356,0.0,0.0,0.0,0.12257273441063266,966.3845852013378,-1922.7691704026756,-1897.090733667535,0.012566684881487954,SR_Q_D_E_alphaCCC_WOB,1.0,0.7228857814977265,0.0001,-0.09791397157626414,0.8771233710864667,sub29
