subject,AB_Q_WOB,AB_Q_E_WOB,AB_Q_alphaCCC_WOB,AB_Q_E_alphaCCC_WOB
sub01,0.06935931570646553,0.06935488349246045,0.06933913757077259,0.06955461960801006
sub02,0.07108658026771007,0.07107241744368441,0.07119014466947422,0.07106496355440356
sub04,0.17547994811922202,0.1754725187785336,0.17577462354208487,0.17547251871490832
sub13,0.05047926845509308,0.050423135744674434,0.05047570390451535,0.05039136636326736
sub14,0.032028398924077474,0.03202643296169605,0.0321560976710957,0.032396366525067624
sub15,0.09557845831023684,0.0955313264694356,0.0955044841813312,0.09544556681702014
sub16,0.048470567232501864,0.0483175848009448,0.04847053031068089,0.04832457249598203
sub33,0.057509183645502726,0.0574567343833018,0.057493343312245614,0.05747795392077097
sub34,0.034129423222520515,0.034119410848852526,0.034047338987161765,0.034095118791490776
sub35,0.04072578850557552,0.0407210589254914,0.04064114563879062,0.0406093214179753
sub36,0.21043073638748888,0.2104269265220892,0.21042751446900096,0.2113286803376148
sub37,0.04367904906790543,0.043472027690344535,0.04367823868170441,0.043353492735660686
sub38,0.0952808376528936,0.09493196272795312,0.09518138874564223,0.09516670686943217
sub39,0.042248203347611486,0.04223130578586863,0.042063249952693116,0.042239632388461824
sub40,0.026473770730485964,0.026471338111402204,0.026453989498294764,0.02642157800722374
sub09,0.02614783542915596,0.026144070176186217,0.026078850808601402,0.02609689704905496
sub10,0.03534340855238248,0.03533177862292281,0.035342758767184464,0.03529094577582792
sub11,0.3709942573984636,0.3696517159274337,0.37063382548285656,0.3696517159486684
sub12,0.08228750549021721,0.082269308326939,0.08219759175776127,0.08216876730338074
sub17,0.022903882748057876,0.022902241323309744,0.02290387841122132,0.0230380229819637
sub18,0.9373611434731912,0.911496528767678,0.9200182822819274,0.8993032959499504
sub19,0.5051727287232664,0.5045239393803714,0.5051749077858616,0.5051987637442499
sub20,0.09226062369057964,0.09224185714201344,0.09222664731973647,0.092226460068848
sub41,0.09086486816877136,0.09214518676419728,0.09075166767066647,0.08948481197047081
sub42,0.15767085760243166,0.1575485701868826,0.15759888019453874,0.15754359104135224
sub43,0.5596702398042742,0.5570795917569005,0.5596968492823974,0.5578585760882714
sub44,0.03772889855166607,0.037669045939694085,0.03778490589867736,0.0376104220174994
sub45,0.12116264401212745,0.12116085569875715,0.1220799487781814,0.12083257613033445
sub46,0.04347489184171285,0.043436913909421684,0.0434248770257503,0.04346312567727628
sub47,0.03709322866197642,0.03709322866197642,0.03725086968359362,0.03708161553262829
sub48,0.048959333754069835,0.04895006388044355,0.048954938404750466,0.04890090231348998
sub05,0.1301310263493265,0.13025238654347954,0.13033776578143888,0.13094896036615242
sub06,0.02273004485140014,0.02271859101506628,0.022845368317455008,0.022706171383770537
sub07,0.1981967462804293,0.19787161092434466,0.19857638608673814,0.1969565000365119
sub08,2.8710194065533385,2.8685414586327584,2.8989673117887387,2.8925418552732376
sub21,0.02263393800016077,0.022627032805056586,0.0225839628058694,0.02261399341736601
sub22,0.17689879856286486,0.17672089390151152,0.17764357357890495,0.17671988546693398
sub23,0.024531274685785504,0.024531274685785504,0.025206748484871058,0.02453029649316216
sub24,0.03150807125465695,0.031490740311110675,0.031431277335077216,0.031439835041326226
sub25,0.021899721194465725,0.021898085938415742,0.02190187295909156,0.021898545836190973
sub26,0.10593168423347828,0.1058479664125821,0.1076134341692454,0.10583229014532458
sub27,0.05295053355667505,0.052938927386777926,0.05285979514605057,0.052922937060339986
sub28,0.17550790260288546,0.17550766489319675,0.1644896736052972,0.17548795486568938
sub29,0.013619753207662054,0.0136059429536071,0.01360999064862113,0.013603815203479462
sub30,0.2807095898596401,0.2801776666533762,0.2804330112917501,0.28120849070268983
sub31,0.03697477269765682,0.03696011210330377,0.03697662008467294,0.03695129783465903
sub32,0.024216186271776744,0.024218131338233626,0.02416750424465593,0.024214415782674803
