,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-27.470441867933182,2.375045916883014,-12.758909058263352,29.240391830814424,412.36675817795555,424.28770376577893,423.590466844584,7.622351106909397e-11,0.6556297023908885,0.0046965332989617765,0.031737532427574516,0.0,0.0,0.0,0.049385317178119226,-7392.453035879501,14786.906071759002,14792.055988595133,6420.361736262265,AB_Q_WOB,0.28007165906725345,sub34
