,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-0.40737396085483163,0.007829802448627216,0.09550870303925228,-0.0443145979191823,5.944875536036918,5.92693538519984,5.965717445968555,1.0475606962521538e-08,0.6348239310956962,3.1188145896928642e-12,0.05151700942784788,0.0,0.0,0.0,0.0756836620754281,67.44319857026858,-126.88639714053716,-106.72775574108886,0.052021677740056074,SR_Q_D_alphaCCC_WOB,0.07009960130217484,0.417212724059477,-0.3892346599175057,0.3364107424024321,sub19
