P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
-0.08929439191693749,0.03915668058106807,0.00031721268165303684,0.06479716747843932,5.8896970501140204,5.917430108647747,5.955220812394769,4.068199861703848e-07,0.021862914464839053,0.9827690649900028,0.3767194806309301,0.0,0.0,0.0,0.03599343980152925,-97.33038659810973,204.66077319621945,230.4142804841821,0.06820741810516394,SR_Q_D_E_alphaCCC_WOB,0.4211560619399888,0.942607279575839,0.5619919639059601,-0.2923206783296581,0.8265582242398141,sub01
-0.07918385389247039,-0.053992908117104166,-0.02888001016149455,0.21170069353823293,6.0293756018136575,6.0192171704603625,5.953693272588535,7.413554656775307e-13,0.0022297385997319856,0.052614169505761546,0.012503211811008014,0.0,0.0,0.0,0.061347970141162673,-119.71274926640764,249.42549853281525,275.2024800422989,0.07058257942325387,SR_Q_D_E_alphaCCC_WOB,0.6310136468085868,0.023454866743001103,0.4154316965232572,-0.8094063760898162,0.531809508476079,sub02
-0.00700827875498089,0.046969757988065984,0.07982213518479335,-0.10460539408048884,5.86229301561141,5.870619764461553,5.926168090516222,0.7384711773335317,0.08769299463795184,0.0007478938738563652,0.08979329280025514,0.0,0.0,0.0,0.017226670907790287,-704.6339800397891,1419.2679600795782,1445.0253873991019,0.17667646658170486,SR_Q_D_E_alphaCCC_WOB,0.8106010588499258,1.0,0.020502017531193916,-0.9648643218542216,0.23412990649786214,sub04
-0.16923375391298828,0.018132345510885942,-0.007262826941365819,0.04621077609519622,5.931969836035693,5.880284881465043,5.891085629008341,5.774445253154781e-20,0.20674206696095054,0.5552013171579749,0.12207195375962583,0.0,0.0,0.0,0.08182838067489273,127.86882403918457,-245.73764807836915,-219.98022075884543,0.047916353641045635,SR_Q_D_E_alphaCCC_WOB,0.3865413311376868,0.6872595516374743,0.5256763199726844,-0.9397543279075116,0.47847811043785,sub13
-0.08272924463782699,-0.05272889315809042,-0.027483020374475208,0.05567120072493592,6.073218573142634,6.020820716990325,6.0361264484281625,4.4178712619469225e-14,6.286221350958283e-06,0.006068706652997556,0.008018678202507696,0.0,0.0,0.0,0.09448393748384,393.4313811814968,-776.8627623629936,-751.1171043702066,0.03155592450773609,SR_Q_D_E_alphaCCC_WOB,0.5621568890487229,0.8364853875473911,0.8158631559828341,-0.8329206256774011,0.7040600287331075,sub14
-0.16385055985542768,0.014655880613660341,0.048725250249834234,0.10311235686065988,6.016514778654937,6.067584196982137,6.1691547810361325,8.397693037771467e-09,0.4636018144618737,0.004798797400794789,0.12880118483170394,0.0,0.0,0.0,0.07001373698137492,-300.5989186780007,611.1978373560014,636.9434953487885,0.09389214609524152,SR_Q_D_E_alphaCCC_WOB,0.3552091801386262,0.8822645396850999,0.2542161886718601,-0.584485868426093,0.6292386110253668,sub15
-0.14420949548444434,0.05626196936415637,0.030292237403926087,0.07710828682425985,5.89066680961681,5.8610354633283475,5.980162121310872,1.579304267603309e-32,6.214191262914536e-05,0.012412274407724765,0.015367619918043697,0.0,0.0,0.0,0.15750856984576134,150.0650641213676,-290.13012824273534,-264.38839952323497,0.0462437747033932,SR_Q_D_E_alphaCCC_WOB,0.7282911525288213,0.7871936700643604,0.0001,-0.7921735546597513,0.7668267719242756,sub16
-0.12139079977754395,0.017759150470707974,0.05098975322978358,0.00950423567055958,5.881091500180007,5.842116479451108,5.907641873494929,5.3640387940903114e-20,0.243700052950305,0.0001035249060922292,0.8205834456343287,0.0,0.0,0.0,0.08653436729337938,47.816240424264834,-85.63248084852967,-59.86722267384226,0.05432847089666806,SR_Q_D_E_alphaCCC_WOB,0.6576307795410931,0.7915609501250401,0.07468210724133402,-0.7019421815140829,0.7146490158572243,sub33
-0.25474381255131906,0.003306710968704274,-0.03784330469295763,0.06963316409023185,6.0018507189777655,6.04018899838269,6.036594136122165,9.039482029286783e-18,0.7847488215554714,0.00024147006717264858,0.02490157553189578,0.0,0.0,0.0,0.07802006034079956,358.0016734588919,-706.0033469177838,-680.2537627371232,0.03337697083879099,SR_Q_D_E_alphaCCC_WOB,0.11341615900206732,0.3699743133842289,0.3008220167937454,-0.8254152941560775,0.2762684477420592,sub34
-0.19954998082440215,0.03098580143335357,0.0558121466604191,0.10596826029760414,5.979383881567039,5.986878769496808,5.9816977163307,1.1250837761714727e-32,0.01431579574980824,3.474043944765545e-07,0.0044726215149510475,0.0,0.0,0.0,0.13614010059505366,281.68998373705176,-553.3799674741035,-527.6186231939408,0.03766395777610771,SR_Q_D_E_alphaCCC_WOB,0.3433268014196603,0.9888185735920634,0.010292773526684094,-0.30032171150249065,0.6306125523698456,sub35
-0.2833805335927289,-0.020184259530146745,0.04622831395664345,-0.029544405657956074,6.186862523126606,6.209505266299713,6.130342524377159,9.004854771733656e-16,0.4921917726220764,0.06749694241118706,0.7822025063285252,0.0,0.0,0.0,0.056900566559836885,-781.2518073123131,1572.5036146246262,1598.225650526232,0.2009606591593423,SR_Q_D_E_alphaCCC_WOB,0.4170853628775782,1.0,0.0001,-0.227471737220582,0.5346805814174922,sub36
-0.21906692435788025,0.04832667502170314,0.04335022316987162,-0.0037700173217507524,5.9652928902398,5.955094218951019,5.927517629594946,5.203446911010557e-33,0.00026224992597714407,0.00012279473244082193,0.888550824859792,0.0,0.0,0.0,0.14366289429028198,240.62688854620453,-471.2537770924091,-445.4807003078408,0.04020127450471947,SR_Q_D_E_alphaCCC_WOB,0.36102540638918623,0.7413995372290049,0.2256751624946959,-0.009511746332513504,0.3631739195879799,sub37
-332.38275967141624,0.016048789093410062,0.0038489576168173056,-0.052172898374954535,5.9575330815045415,5.97485566485583,5.977062231583648,1.3500756036944314e-05,0.43404771716781854,0.8274504089085399,0.19980956804660396,0.0,0.0,0.0,0.019571297529470844,-298.57820390768796,607.1564078153759,632.7626700815987,0.0948440490663714,SR_Q_D_E_alphaCCC_WOB,0.0001,0.9999999789651028,0.00010046084859580784,-0.5900839921167431,0.0001,sub38
-0.3372024098042869,0.007401095780240119,0.08722072412235288,0.09931851228537457,5.9433949910883355,5.899563742544442,5.8387125784431575,4.329852303183041e-86,0.5360594732789477,8.297993541590338e-17,0.0066332503127004075,0.0,0.0,0.0,0.3212587166719321,350.9239741067758,-691.8479482135518,-666.1062194940514,0.0337206684905898,SR_Q_D_E_alphaCCC_WOB,0.3770941083040374,0.9611845672670846,0.0001,-0.34918951974736834,0.5210514885585352,sub39
-0.1210540583451124,0.0018167674594555398,-0.040786868961688164,-0.0035797940411375078,5.9585730331914695,6.0356123700350635,5.977560226273629,7.531025361972616e-20,0.8633250105339529,6.830323305695338e-06,0.8805482716733424,0.0,0.0,0.0,0.11718675363835328,521.3725994500563,-1032.7451989001127,-1006.9643157127098,0.025958637931718917,SR_Q_D_E_alphaCCC_WOB,0.3359925850123857,0.3684350405667454,0.1931310036165552,-0.1127406073506716,0.3682246420046473,sub40
-0.1246367343107273,-0.021008364855910625,-0.02533697559077741,0.06599859912617911,6.041967656748875,6.056588504702799,6.013243525174367,2.9132024978674634e-47,0.03765995157907448,0.003692547446342253,0.029881571549218337,0.0,0.0,0.0,0.18357119136211555,567.2690270288923,-1124.5380540577846,-1098.7727958830974,0.024098106196316357,SR_Q_D_E_alphaCCC_WOB,0.6785792520873423,0.7428969517641394,0.012814229597127805,-0.8591882426282718,0.6320493070231753,sub09
-0.1466103363156886,0.024452211001905973,0.03335603930069449,0.15915075956683467,6.012401268907598,5.997547768964782,5.946484055578736,9.259727716331764e-15,0.045631050114841934,0.0014081140075153636,0.02465210891174713,0.0,0.0,0.0,0.0777521881153449,338.1130838326269,-666.2261676652538,-640.4569986573596,0.03450704343368905,SR_Q_D_E_alphaCCC_WOB,0.2803275755015573,0.5147853250314315,0.1476968073024813,-0.3348272741464515,0.3904713563676663,sub10
-0.12933592463657806,0.013513248997082672,-0.09211675683125586,-0.10444172818909614,6.0342639761525785,6.035546113078562,5.9375015746717725,0.00042589999967468606,0.732223403053943,0.0070483204107848795,0.08196172147976198,0.0,0.0,0.0,0.022164454567650482,-1170.2715826490496,2350.5431652981,2376.29274947876,0.3676161241579503,SR_Q_D_E_alphaCCC_WOB,0.6072535949654855,1.0,0.15351296619933108,-0.8457493089758517,0.8021915349084242,sub11
-0.13207845361598572,0.02486714964188169,0.07654930151705101,0.026374377926615344,5.895453857499183,5.881954187994743,5.855860510400947,9.283465931257385e-07,0.19230528475113093,2.421138437070944e-06,0.6315921210836376,0.0,0.0,0.0,0.04015994743452178,-214.35653035712858,438.7130607142572,464.4311487277778,0.0821473118515339,SR_Q_D_E_alphaCCC_WOB,0.28356831469703714,0.4256922153175314,0.0001,-0.7878150758950253,0.6768132121091305,sub12
