,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-19.65532280317459,13.564579019456385,20.599779400298946,39.78040975870436,439.6075796903451,401.74003435609427,395.23713085202024,2.71899430265053e-07,0.021874473028817492,0.000505097778116426,0.031038886006293936,0.0,0.0,0.0,0.06946148305899191,-7554.166057718066,15116.332115436133,15136.842890233522,10803.118494674312,AB_Q_E_alphaCCC_WOB,0.8207583364236183,0.0001,-0.7934664798661615,0.629426161515091,sub26
