,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-28.060761845877817,4.680617123225079,5.6818888873564175,-12.268939620405648,324.84557613699764,340.0613914419248,335.31657056228215,1.850944029767246e-10,0.17829670753578894,0.054477385109232626,0.12876273631519783,0.0,0.0,0.0,0.04647018130381397,-6619.030333978722,13248.060667957445,13273.650748979771,2670.1417664565975,SR_Q_D_alphaCCC_relevant_WOB,0.38744999120795653,1.0,-0.12218043359021247,0.5673389870293548,0.1120195873048662,sub17
