,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-13.053612727072116,18.365287385170127,37.19777740410064,13.211870932603823,370.6121510784241,368.54075876660886,380.08539917188165,0.00017097879140328512,0.00013748726810494799,1.1483254732522133e-19,0.2238076701390148,0.0,0.0,0.0,0.09567746710382241,-6941.569671569841,13893.139343139683,13918.688740455043,4937.216735127771,SR_Q_D_alphaCCC_relevant_WOB,0.49012610455187167,0.06326363510023766,-0.9004358575956029,0.24639488860795206,0.8476748360396757,sub04
