,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-24.42882096673565,3.834434921305075,5.117166368768344,-10.602860221941167,325.1610145774855,339.1053239398269,334.8235510865324,9.763975619441425e-11,0.25798255856067687,0.0783109926243116,0.18026610853844283,0.0,0.0,0.0,0.04362943910555672,-6862.53953099268,13735.07906198536,13760.848230993253,2679.0689969735336,SR_Q_D_E_alphaCCC_WOB,0.4797149574990674,1.0,0.0001,-0.07433147149893149,0.5993855323933298,sub17
