,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-10.35138734449356,1.9145799592531718,-10.29685531384139,-3.566493491899763,370.19483032085884,356.3545922361673,384.24779530708753,0.00032429575610233585,0.5288007385995495,0.0007232638041547644,0.6865639070462933,0.0,0.0,0.0,0.06256519527408011,-6713.87050437164,13437.74100874328,13463.371445109775,2853.0017366162638,SR_Q_D_E_alphaCCC_WOB,0.8044908141293597,1.0,0.0001,-0.7085160757748581,0.299214778483633,sub25
