,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-0.012213730387838448,0.02583332377022432,0.08292689700682068,0.030961236805089,5.869648511690854,5.886867108905598,5.859701981793815,0.016840281651541257,0.0029886873969541274,6.74343397335839e-21,0.374223764302573,0.0,0.0,0.0,0.08235466326958929,571.6909648541725,-1137.381929708345,-1121.9534475048602,0.023712894681913746,AB_Q_alphaCCC_WOB,1.0,-0.42061644907872087,0.2896918195341531,sub32
