,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-3.650365963506246,1.9639808575627629,-10.20834266109559,-3.316697787421816,370.22958414866343,356.5250698472905,384.4330597629364,0.09691478775199713,0.5199746525441884,0.0008434623962823921,0.7086500364128876,0.0,0.0,0.0,0.05482394123714518,-6718.985833559302,13443.971667118603,13459.3499289385,2876.5615736414265,AB_Q_alphaCCC_WOB,0.7689709687137728,-0.2339078321278063,0.615775820689306,sub25
