,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-97.2667928237677,18.675699268778217,3.7119144863258917,17.28139864586325,425.5859711041021,437.44252754311447,421.0790101540239,2.2100354609647815e-41,0.0005177537924389887,0.4891044614456146,0.38808448181423416,0.0,0.0,0.0,0.1478891807095417,-7498.916927318568,15007.833854637136,15033.512291372277,8982.858731184502,SR_Q_D_E_alphaCCC_WOB,0.4816968177425243,0.7370872931442992,0.46193158341629104,-0.7655376793294583,1.0,sub27
