,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-16.478249347933478,14.822303737975972,-15.984665103782902,9.761413815462134,456.40949735884135,442.1393507020684,436.0761480502092,7.458936664005934e-05,9.015219839004688e-05,2.43559177618185e-05,0.6826910129429249,0.0,0.0,0.0,0.05348951822770842,-7111.96471461816,14227.92942923632,14238.215084038642,4475.332461980022,SR_Q_D_WOB,0.4499459391277032,0.11958249517744986,sub05
