,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-0.0566222078372465,0.024218432576496807,0.11749861815933667,0.04970533084279405,5.983120642663589,6.072228811110218,6.096645942556006,0.003415451044286339,0.06103771874845364,3.354835587216592e-19,0.15141629291753095,0.0,0.0,0.0,0.11179305212258328,90.61846268774457,-179.23692537548914,-174.12541325899298,0.05050389074885007,AB_Q_WOB,0.22327362981374152,sub07
