,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-58.31971709444415,32.26489468722425,14.507757597214084,22.813648284812192,365.86073353952327,350.87514333453225,404.3988374157151,5.962809001488774e-28,1.416346666906816e-07,0.004805157754997671,0.08923383292666101,0.0,1.2006649668285514e-296,0.0,0.1562418977219987,-7238.073696640302,14484.147393280604,14504.586911132892,8014.764951667841,SR_Q_D_alphaCCC_WOB,0.6815920760714254,0.8825214154462137,-0.6093868398129829,0.7519624163036703,sub16
