,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,444.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0
1,2,260.3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.24000199248687637,0.7599980075131236,0.5,0.5,0.0,0.0,0.5,-0.5
2,3,383.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6578120402421728,0.34218795975782723,0.6578120402421728,0.7599980075131236,0.24000199248687637,-0.34218795975782723,0.34218795975782723,0.0,0.0
3,4,507.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.16425158429379522,0.16425158429379522,0.8357484157062047,0.6578120402421728,0.34218795975782723,0.8357484157062047,-0.8357484157062047,0.0,0.0
4,5,370.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4042121888409469,0.5988374300255213,0.40116256997447874,0.5957878111590531,0.4042121888409469,0.0,0.0,-0.5957878111590531,0.5957878111590531
5,6,597.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4400082460869121,0.5599917539130879,0.4400082460869121,0.28598052355513515,0.7140194764448649,-0.5599917539130879,0.5599917539130879,0.0,0.0
6,7,413.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.26879827343072327,0.26879827343072327,0.7312017265692767,0.3700957343774223,0.6299042656225776,0.7312017265692767,-0.7312017265692767,0.0,0.0
7,8,516.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.3509797425729412,0.6490202574270588,0.3509797425729412,0.42115148346655945,0.5788485165334405,-0.6490202574270588,0.6490202574270588,0.0,0.0
8,9,328.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.45214099760521104,0.3115323098936791,0.6884676901063209,0.45214099760521104,0.5478590023947889,0.0,0.0,0.5478590023947889,-0.5478590023947889
9,10,451.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.3856050052848702,0.3856050052848702,0.6143949947151298,0.7370254956467566,0.26297450435324343,0.6143949947151298,-0.6143949947151298,0.0,0.0
10,11,483.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.29491204581119007,0.70508795418881,0.29491204581119007,0.6438683219737321,0.3561316780262679,-0.70508795418881,0.70508795418881,0.0,0.0
11,12,334.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.587324336190332,0.3384450277676196,0.6615549722323805,0.587324336190332,0.41267566380966797,0.0,0.0,0.412675663809668,-0.41267566380966797
12,13,418.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8019140368696707,0.40194032630049054,0.5980596736995095,0.8019140368696707,0.1980859631303293,0.0,0.0,0.19808596313032933,-0.1980859631303293
13,14,525.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.09508205166992192,0.4404803239839436,0.5595196760160565,0.9049179483300781,0.09508205166992192,0.0,0.0,-0.9049179483300781,0.9049179483300781
14,15,392.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5361268980346815,0.4638731019653185,0.5361268980346815,0.43436422127270996,0.5656357787272901,-0.4638731019653185,0.4638731019653185,0.0,0.0
15,16,372.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.22266093746548882,0.22266093746548882,0.7773390625345111,0.4601607864117397,0.5398392135882604,0.7773390625345111,-0.7773390625345111,0.0,0.0
16,17,387.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.47581863169589983,0.6268741523076734,0.37312584769232654,0.47581863169589983,0.5241813683041002,0.0,0.0,0.5241813683041001,-0.5241813683041002
17,18,399.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4229906835779906,0.5770093164220094,0.4229906835779906,0.7483908543650375,0.25160914563496245,-0.5770093164220094,0.5770093164220094,0.0,0.0
18,19,362.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6507667996373563,0.27696677124954555,0.7230332287504544,0.6507667996373563,0.34923320036264366,0.0,0.0,0.3492332003626437,-0.34923320036264366
19,20,358.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.832366672140794,0.3646246207516347,0.6353753792483653,0.832366672140794,0.16763332785920598,0.0,0.0,0.16763332785920604,-0.16763332785920598
20,21,297.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5821693404579805,0.41783065954201953,0.5821693404579805,0.9195353346131695,0.08046466538683048,-0.41783065954201953,0.4178306595420195,0.0,0.0
21,22,396.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.20056038162438075,0.20056038162438075,0.7994396183756193,0.7546470557303984,0.24535294426960166,0.7994396183756193,-0.7994396183756193,0.0,0.0
22,23,384.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6162657974338066,0.6162657974338066,0.3837342025661934,0.6545641514366143,0.3454358485633857,0.3837342025661934,-0.3837342025661934,0.0,0.0
23,24,347.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8158060535975019,0.8158060535975019,0.1841939464024981,0.5938164269788915,0.40618357302110847,0.1841939464024981,-0.1841939464024981,0.0,0.0
24,25,375.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.9115861717187591,0.9115861717187591,0.0884138282812409,0.5569441354238931,0.4430558645761069,-0.9115861717187591,0.9115861717187591,0.0,0.0
25,26,638.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1,0.5345636117639,0.43756499507197205,0.562435004928028,0.5345636117639,0.4654363882361,0.0,0.0,0.4654363882361,-0.4654363882361
26,27,470.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5378964269936756,0.46210357300632443,0.5378964269936756,0.7765886788948813,0.2234113211051187,-0.46210357300632443,0.46210357300632443,0.0,0.0
27,28,401.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.2218115565136452,0.2218115565136452,0.7781884434863549,0.6678821470279351,0.33211785297206486,0.7781884434863549,-0.7781884434863549,0.0,0.0
28,29,413.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.3735335539339723,0.6264664460660277,0.3735335539339723,0.6019001045282147,0.39809989547178526,-0.6264664460660277,0.6264664460660276,0.0,0.0
29,30,720.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5618507178201222,0.30070639056403786,0.6992936094359621,0.5618507178201222,0.43814928217987775,0.0,0.0,0.4381492821798778,-0.43814928217987775
30,31,435.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7896865985402693,0.37903395332470613,0.6209660466752938,0.7896865985402693,0.2103134014597306,0.0,0.0,0.21031340145973065,-0.2103134014597306
31,32,423.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.10095127079405536,0.42657675030492515,0.5734232496950747,0.8990487292059446,0.10095127079405536,0.0,0.0,-0.8990487292059446,0.8990487292059446
32,33,534.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5684530272955582,0.45543399372010424,0.5445660062798957,0.4315469727044417,0.5684530272955582,0.0,0.0,-0.4315469727044417,0.43154697270444176
33,34,414.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7928557333985087,0.47294959125361435,0.5270504087463855,0.20714426660149132,0.7928557333985087,0.0,0.0,-0.20714426660149132,0.20714426660149132
34,35,697.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5164188958003316,0.4835811041996683,0.5164188958003316,0.09943007343318128,0.9005699265668188,-0.4835811041996683,0.4835811041996684,0.0,0.0
35,36,349.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.23212085707384833,0.23212085707384833,0.7678791429261516,0.25686445455557516,0.7431355454444248,0.7678791429261517,-0.7678791429261516,0.0,0.0
36,37,484.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.36858504858278257,0.6314149514172174,0.36858504858278257,0.3524230364340717,0.6475769635659283,-0.6314149514172174,0.6314149514172174,0.0,0.0
37,38,367.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.41042461465052427,0.3030816928522728,0.6969183071477272,0.41042461465052427,0.5895753853494757,0.0,0.0,0.5895753853494757,-0.5895753853494757
38,39,415.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7170014655898158,0.3804757001437826,0.6195242998562174,0.7170014655898158,0.28299853441018424,0.0,0.0,0.2829985344101842,-0.28299853441018424
39,40,542.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8641595757413799,0.4274518531920872,0.5725481468079128,0.8641595757413799,0.1358404242586201,0.0,0.0,0.13584042425862008,-0.1358404242586201
40,41,381.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.544034841547651,0.455965158452349,0.544034841547651,0.9347960550353371,0.06520394496466289,-0.455965158452349,0.455965158452349,0.0,0.0
41,42,373.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7811349069336839,0.2188650930663161,0.7811349069336839,0.7639099168131553,0.23609008318684474,-0.2188650930663161,0.21886509306631607,0.0,0.0
42,43,400.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.3398135323774591,0.10505611684348298,0.8949438831565171,0.660186467622541,0.3398135323774591,0.0,0.0,-0.660186467622541,0.6601864676225409
43,44,516.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7397206831631209,0.2602793168368791,0.7397206831631209,0.31689213528456506,0.6831078647154349,-0.2602793168368791,0.2602793168368791,0.0,0.0
44,45,439.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.611141719859803,0.12493510928794796,0.8750648907120521,0.388858280140197,0.611141719859803,0.0,0.0,-0.388858280140197,0.38885828014019697
45,46,363.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7276546508668488,0.2723453491331512,0.7276546508668488,0.18665352405733446,0.8133464759426656,-0.2723453491331512,0.2723453491331512,0.0,0.0
46,47,302.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.30980682450533426,0.13072685287298055,0.8692731471270194,0.30980682450533426,0.6901931754946657,0.0,0.0,0.6901931754946657,-0.6901931754946657
47,48,394.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6687045253608718,0.2758607871184495,0.7241392128815505,0.6687045253608718,0.33129547463912823,0.0,0.0,0.33129547463912823,-0.33129547463912823
48,49,317.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8409768519694476,0.363953317098683,0.636046682901317,0.8409768519694476,0.1590231480305524,0.0,0.0,0.1590231480305524,-0.1590231480305524
49,50,380.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5825768043462912,0.41742319565370883,0.5825768043462912,0.9236682552422639,0.07633174475773613,-0.41742319565370883,0.4174231956537088,0.0,0.0
