,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-152.44126025730688,13.585677533877298,14.870714035717498,55.13691961954072,418.05074121891835,446.98041381555356,494.1410157943799,4.474624145308776e-17,0.03410220786150689,0.007208388514927916,0.015043320577733455,0.0,0.0,0.0,0.14703029465616302,-7508.923566961432,15027.847133922864,15053.509621681163,9482.549596008797,SR_Q_D_alphaCCC_relevant_WOB,0.15706917094484443,0.8937697665957223,-0.11743654240161316,0.3516886888985071,0.05240233261558048,sub15
