,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-17.01298677418366,-9.305873770542071,-7.66512531485176,-2.8390806428553717,428.07819051610596,423.69182151212976,409.7786742469673,0.003334756433691461,0.2120763270029573,0.22381657127812643,0.7968277615970054,3.420110126e-315,0.0,4.556914276501742e-301,0.017488811607808685,-7817.394946181409,15638.789892362818,15649.089726035083,12510.561675725196,AB_Q_E_WOB,0.22397094992399655,0.0001,sub11
