,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-66.46895088060032,10.038726214718181,54.9976200570645,24.631802673537024,404.80843581829015,444.9242344276947,459.6544691073174,0.0007450375883422082,0.11306637256645476,1.19572904901969e-17,0.14811441256340932,0.0,0.0,0.0,0.10548366596844394,-7507.6330756317675,15019.266151263535,15029.489175496527,12203.587078275523,SR_Q_D_WOB,0.09740825436041717,0.06605719590816447,sub07
