,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-43.690375391782524,-4.431664702239873,25.386498694133913,-6.458472789200447,381.52572968707534,367.2085375779234,371.2059650272791,5.39067669690162e-12,0.37104901325075035,2.312713053367866e-09,0.6610844885902261,0.0,0.0,0.0,0.07170763728188267,-7078.5449934508715,14167.089986901743,14192.692208763705,5468.828860528725,SR_Q_D_alphaCCC_relevant_WOB,0.4016347061179352,1.0,-0.38749852205313573,0.30797254213962255,0.344706019512413,sub12
