,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-23.08884370399964,-11.541858825575533,7.48288919062883,21.868537256532612,494.91999694770897,514.7062108933668,501.2507183500329,2.2806736937743327e-05,0.10987877183998224,0.2193878375314319,0.31535408005729587,0.0,0.0,0.0,0.03081397981632128,-7610.458048971848,15228.916097943697,15249.4364919842,11482.793741718691,AB_Q_E_alphaCCC_WOB,0.3669978205331947,0.595461825644208,-0.8577479083041712,0.5613106799403769,sub46
