,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-0.1563056431819667,0.01014117288394678,-0.029351249352440073,0.07210196121751244,5.99118604605718,6.0244631277403755,6.029267530763331,2.1732916893913997e-17,0.4018842197396193,0.004303490477923436,0.02018115017149856,0.0,0.0,0.0,0.07924780103601192,366.6693564093541,-723.3387128187082,-697.7324505524855,0.032379341425844345,SR_Q_D_E_alphaCCC_WOB,0.22109173384647626,0.5021431950980727,0.6998641145351258,-0.5894960211728444,0.9078111165795117,sub34
