,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-20.41195560717818,30.122973768537854,5.595718587683063,36.20728812639462,361.65160872651006,364.2617541233746,371.89270567762986,0.0002930826195087555,4.419855073761594e-06,0.39160463034917703,0.011595701192617842,2.5940953435353935e-277,2.617218683835135e-288,2.9167994464850956e-303,0.034766491875846794,-7074.167986502843,14152.335973005685,14162.439684251598,12231.43392900203,SR_Q_D_WOB,0.7848415651866596,0.8495481470568015,sub08
