,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-11.470799478698213,-7.304386556546188,33.62220238143187,-28.131617882980066,394.7688572113543,382.9242509895958,402.25411991036015,0.0008194501604698774,0.30232704027688434,3.9426624269228706e-08,0.0058856569635944815,1.321585234946158e-293,0.0,1.0913497029642291e-296,0.040700257889506375,-7748.85343830407,15501.70687660814,15512.000420967044,11673.093062476435,AB_Q_E_WOB,0.919392066434623,1.0,sub19
