,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-14.390657286289276,-2.244965145520398,-14.160864388540139,-22.856296064033778,422.85301025966675,425.3277576999019,434.8856309803487,2.771061547134115e-08,0.6188049054612605,0.0017447571795640663,0.18751966437023207,0.0,0.0,0.0,0.03550190213669535,-7400.818496482272,14809.636992964544,14830.239798794915,6446.225127392268,AB_Q_E_alphaCCC_WOB,1.0,0.0001,-0.8886845051085422,0.7739440857025153,sub22
