,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-77.03167542919022,11.610483053594486,56.91542361054569,24.842176680206016,403.1590531740048,443.3154550317547,457.93801056766097,0.00041487660471782286,0.0669989579110193,1.3356476707194816e-18,0.14451284204905782,0.0,0.0,0.0,0.10628391757984379,-7507.084428525248,15020.168857050496,15035.503393399984,12192.669513271174,SR_Q_D_E_WOB,0.08272392926642558,0.09458787054045201,0.23310675979005288,sub07
