,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q3_rl,Q4_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,552.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5
1,2,267.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.5,0.5,0.5,0.3195307819879378,0.6804692180120622,-0.5,0.5,0.0,0.0
2,3,227.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1,0.3195307819879378,0.3195307819879378,0.6804692180120622,0.3195307819879378,0.6804692180120622,0.6804692180120622,-0.6804692180120622,0.0,0.0
3,4,302.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.3195307819879378,0.5651382772997705,0.4348617227002295,0.3195307819879378,0.6804692180120622,0.0,0.0,-0.3195307819879378,0.31953078198793783
4,5,370.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.795800158724354,0.5651382772997705,0.4348617227002295,0.20419984127564605,0.795800158724354,0.0,0.0,-0.20419984127564605,0.20419984127564605
5,6,329.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4348617227002295,0.5651382772997705,0.4348617227002295,0.1304962699292399,0.8695037300707601,-0.5651382772997705,0.5651382772997705,0.0,0.0
6,7,284.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6388418486461767,0.3611581513538234,0.6388418486461767,0.1304962699292399,0.8695037300707601,-0.3611581513538234,0.36115815135382334,0.0,0.0
7,8,244.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.23080229304681035,0.23080229304681035,0.7691977069531897,0.1304962699292399,0.8695037300707601,0.7691977069531897,-0.7691977069531897,0.0,0.0
8,9,295.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8695037300707601,0.5084353103878374,0.4915646896121626,0.1304962699292399,0.8695037300707601,0.0,0.0,-0.1304962699292399,0.1304962699292399
9,10,291.2,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,0.916604849646002,0.5084353103878374,0.4915646896121626,0.08339515035399808,0.916604849646002,0.0,0.0,0.916604849646002,-0.916604849646002
10,11,262.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1,0.5084353103878374,0.5084353103878374,0.4915646896121626,0.41423307123735376,0.5857669287626464,0.4915646896121626,-0.4915646896121626,0.0,0.0
11,12,318.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6858599006611356,0.6858599006611356,0.31414009933886444,0.41423307123735376,0.5857669287626464,0.31414009933886444,-0.31414009933886444,0.0,0.0
