,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-0.06688953299252337,-0.02044766545739099,-0.013821984152704136,0.2028976138066012,6.011843638468189,5.983177998393598,5.954272749426602,5.240058815408154e-22,0.028976736560409107,0.07907631368405658,5.549241641428227e-06,0.0,0.0,0.0,0.11272851373483672,698.1324418424801,-1392.2648836849603,-1381.9729147495316,0.01948394272167122,AB_Q_E_WOB,0.37262787082990095,0.0001,sub02
