,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-23.83288840384502,4.187703893944789,19.33378318244464,78.10025154575115,428.44121854744105,461.52271878251736,450.9057313733106,3.6837834007316123e-08,0.5045396776131708,0.00021036625530986922,1.999159446500499e-05,0.0,0.0,0.0,0.06619140806186452,-7446.120217018642,14896.240434037283,14906.508621479668,8416.192041756349,AB_Q_E_WOB,0.41520304545516024,0.0001,sub44
