,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-0.13737907173321393,0.03380785325515584,-0.0158083460267589,0.08633971589449763,6.0372334379234935,6.053163613283548,6.023480793662769,5.39166694602734e-13,0.08192208680607983,0.34558305797651623,0.2512152264556665,0.0,0.0,0.0,0.042514337295635585,-263.01983437897593,532.0396687579519,547.4823465715202,0.08856677502172271,SR_Q_D_E_WOB,0.5514419839000181,0.8236503974033346,1.0,sub41
