,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-35.03509253277565,-3.3023034483774456,11.687800335341763,42.47677329628833,394.02866158061545,398.3102566846967,404.44166646975384,3.221263302817035e-26,0.41696540660269354,0.0007885744579513615,2.0748108274753958e-05,0.0,0.0,0.0,0.11507178501165027,-6805.563820006618,13617.127640013236,13632.476822445517,3677.9696298600084,SR_Q_D_E_WOB,0.723561617335114,0.9128924757659025,0.5341545257441925,sub45
